1204713.36774, 3,   7.191,  1.751, -2.747, 4,   0.012, -0.927,  0.392, 5, -50.987,-14.813, 52.316
1204713.40824, 3,   7.917, -3.090, -3.942, 4,  -0.337, -0.569,  0.328
1204713.44877, 3,   7.196, -5.439, -5.177, 4,  -0.736,  0.180,  0.873
1204713.48926, 3,   8.590, -2.583, -4.076, 4,  -0.657, -0.028,  2.024, 5, -51.729,-10.892, 50.978
1204713.52979, 3,   7.730, -1.989, -4.013, 4,  -0.029, -0.517,  2.235, 5, -52.092, -3.850, 50.290
1204713.57029, 3,  12.904, -1.865, -5.474, 4,   0.918,  0.234,  2.188, 5, -52.435,  1.541, 50.629
1204713.61078, 3,  12.123, -2.959, -5.488, 4,   0.883,  0.315,  1.018
1204713.65128, 3,   7.910, -2.968, -4.892, 4,   0.135,  0.289, -0.027
1204713.69178, 3,   8.949, -4.395, -4.009, 4,  -0.373, -0.105,  1.524, 5, -54.184,  4.774, 49.373
1204713.73230, 3,  10.505, -6.454, -3.441, 4,   0.006, -0.000,  2.977, 5, -54.440, 11.372, 50.006
1204713.77280, 3,   8.980, -6.478, -5.077, 4,   0.339, -0.082,  2.806, 5, -51.819, 18.742, 50.839
1204713.81330, 3,   6.574, -7.896, -4.720, 4,   0.127, -1.216,  1.043
1204713.85380, 3,   5.987, -7.295, -4.344, 4,   0.849, -0.793,  0.845, 5, -52.719, 23.192, 53.946
1204713.89429, 1,  39.541169,-119.815055,1421.0, 3,   7.682, -9.871, -4.066, 4,   1.117,  0.077,  1.601, 6, -2449412.264,-4274310.222, 4039734.114, 7,  0.000, 0.000, 0.000, 8, 1632349346000
1204713.93482, 3,   6.432, -9.526, -3.963, 4,   1.027,  0.104,  1.323, 5, -50.496, 27.078, 52.171
1204713.97532, 3,   3.454, -8.851, -3.851, 4,   0.781, -0.341,  1.494, 5, -48.721, 31.544, 51.706
1204714.01584, 3,   3.176, -8.609, -3.927, 4,   0.449, -0.888,  1.597
1204714.05634, 3,   5.235, -7.400, -3.638, 4,   0.545, -0.916,  1.146, 5, -48.326, 36.414, 53.117
1204714.09684, 3,   3.550, -5.161, -2.893, 4,   0.836, -0.518,  1.204
1204714.13733, 3,   2.408, -6.030, -2.599, 4,   0.797, -0.512,  1.625, 5, -44.446, 40.558, 53.329
1204714.17783, 3,   1.505, -7.886, -2.168, 4,   0.697, -0.540,  1.595, 5, -42.130, 45.615, 52.423
1204714.21833, 3,   1.225, -7.661, -2.388, 4,   0.657, -0.442,  1.423
1204714.25882, 3,   1.304, -7.599, -2.381, 4,   0.628, -0.242,  1.239, 5, -39.352, 48.659, 52.328
1204714.29935, 3,   1.589, -8.724, -2.086, 4,   0.745,  0.100,  1.006
1204714.33988, 3,   1.697, -9.059, -1.634, 4,   0.675,  0.316,  0.789, 5, -36.252, 50.749, 51.030
1204714.38038, 3,   1.711, -8.971, -1.586, 4,   0.567,  0.325,  0.679, 5, -33.398, 51.704, 48.535
1204714.42087, 3,   1.654, -9.545, -1.145, 4,   0.514,  0.285,  0.626
1204714.46137, 3,   0.820, -9.557, -1.452, 4,   0.473,  0.134,  0.426, 5, -32.973, 52.815, 46.635
1204714.50187, 3,   0.260, -9.469, -1.301, 4,   0.354, -0.067,  0.256
1204714.54236, 3,  -0.176, -9.583, -1.009, 4,   0.242, -0.176,  0.158, 5, -30.975, 52.806, 45.924
1204714.58289, 3,  -0.451, -9.777, -0.973, 4,   0.232,  0.047,  0.198, 5, -29.433, 52.998, 44.818
1204714.62342, 3,  -0.408, -9.670, -0.733, 4,   0.302, -0.041,  0.222
1204714.66392, 3,  -0.729, -9.457, -0.446, 4,   0.310, -0.086,  0.248, 5, -29.979, 53.217, 46.115
1204714.70441, 3,  -0.358, -9.583, -0.415, 4,   0.373,  0.099,  0.264, 5, -29.234, 52.737, 42.969
1204714.74491, 3,  -0.089,-10.244, -0.520, 4,   0.411,  0.188,  0.272
1204714.78541, 3,  -0.262,-10.218, -0.633, 4,   0.364,  0.132,  0.272, 5, -28.845, 53.505, 41.234
1204714.82590, 3,  -0.030, -9.897, -0.437, 4,   0.232,  0.098,  0.224
1204714.86643, 3,  -0.049, -9.804, -0.223, 4,   0.051,  0.065,  0.142, 5, -26.990, 52.542, 42.155
1204714.90693, 3,  -0.405, -9.820, -0.286, 4,  -0.006,  0.072,  0.060, 5, -26.978, 53.976, 42.300
1204714.94742, 3,  -0.568, -9.861, -0.161, 4,   0.055,  0.012,  0.019
1204714.98792, 3,  -0.793, -9.931, -0.178, 4,   0.052, -0.028,  0.022, 5, -28.505, 52.972, 41.563
1204715.02842, 3,  -0.697, -9.962, -0.298, 4,   0.046, -0.000,  0.014
1204715.06894, 3,  -0.621, -9.981, -0.207, 4,   0.005,  0.041, -0.011, 5, -26.727, 53.122, 40.855
1204715.10944, 3,  -0.537, -9.634, -0.140, 4,  -0.014,  0.067, -0.017, 5, -27.341, 53.200, 41.747
1204715.14997, 3,  -0.528, -9.639, -0.281, 4,  -0.018,  0.052,  0.017
1204715.19050, 3,  -0.528, -9.787, -0.166, 4,   0.018,  0.010,  0.038, 5, -27.150, 53.297, 41.328
1204715.23099, 3,  -0.604, -9.490, -0.125, 4,   0.055, -0.061,  0.073
1204715.27149, 3,  -0.561,-10.081, -0.166, 4,   0.058, -0.110,  0.084, 5, -27.446, 53.340, 39.784
1204715.31199, 3,  -0.518,-10.335, -0.051, 4,   0.059, -0.087,  0.058, 5, -27.299, 51.582, 40.373
1204715.35248, 3,  -0.832, -9.964, -0.180, 4,   0.046, -0.028,  0.098, 5, -27.299, 51.300, 39.900
1204715.39298, 3,  -1.073,-10.050, -0.331, 4,   0.024, -0.061,  0.101
1204715.43351, 3,  -1.049, -9.897, -0.188, 4,  -0.016, -0.057,  0.021
1204715.47403, 3,  -0.626, -9.787, -0.089, 4,  -0.040,  0.088, -0.017, 5, -27.843, 52.672, 40.468
1204715.51453, 3,  -0.355, -9.674, -0.183, 4,  -0.033,  0.166, -0.007, 5, -26.694, 53.581, 40.044
1204715.55503, 3,  -0.417, -9.718, -0.259, 4,  -0.022,  0.148, -0.028, 5, -27.451, 54.150, 39.746
1204715.59553, 3,  -0.587, -9.880, -0.231, 4,  -0.016,  0.073, -0.060
1204715.63602, 3,  -0.676, -9.818, -0.125, 4,  -0.022, -0.006, -0.073
1204715.67652, 3,  -0.630, -9.820, -0.123, 4,  -0.042, -0.047, -0.079, 5, -27.124, 52.666, 41.197
1204715.71705, 3,  -0.700, -9.842, -0.209, 4,  -0.060, -0.039, -0.079, 5, -26.180, 52.711, 40.361
1204715.75754, 3,  -0.958, -9.660, -0.125, 4,  -0.031, -0.033, -0.041, 5, -26.961, 52.998, 41.505
1204715.79804, 3,  -1.349, -9.337, -0.468, 4,   0.012, -0.090,  0.003
1204715.83857, 3,  -0.915, -9.524, -0.714, 4,   0.049, -0.087, -0.002
1204715.87906, 3,  -0.178,-10.129, -0.559, 4,   0.029, -0.017, -0.044, 5, -26.689, 53.427, 42.940
1204715.91956, 3,   0.322,-10.048, -0.652, 4,   0.021,  0.104, -0.049, 5, -26.678, 53.871, 40.771
1204715.96006, 3,   0.131,-10.065, -0.657, 4,   0.080,  0.032, -0.018, 5, -27.046, 52.766, 40.842
1204716.00058, 3,  -0.556,-10.120, -0.492, 4,   0.132, -0.207, -0.025
1204716.04108, 3,  -0.460,-10.081, -0.252, 4,   0.112, -0.235, -0.023
1204716.08158, 3,  -0.496, -9.859, -0.013, 4,   0.151, -0.107,  0.069, 5, -28.419, 53.250, 39.928
1204716.12208, 3,  -0.839, -9.861, -0.051, 4,   0.160, -0.141,  0.099, 5, -26.805, 52.805, 40.540
1204716.16257, 3,  -0.642, -9.619,  0.023, 4,   0.109, -0.141,  0.022, 5, -27.750, 52.577, 39.822
1204716.20310, 3,   0.219, -9.615,  0.593, 4,   0.059, -0.054, -0.049
1204716.24360, 3,   0.804, -9.435,  0.394, 4,   0.076,  0.054,  0.043
1204716.28412, 3,   0.631, -9.516,  0.203, 4,   0.233, -0.108,  0.117, 5, -28.603, 51.932, 39.034
1204716.32462, 3,   0.186, -9.729,  0.605, 4,   0.368, -0.486,  0.129, 5, -27.081, 52.745, 39.847
1204716.36512, 3,  -0.499, -9.945,  0.995, 4,   0.356, -0.741,  0.179, 5, -27.545, 52.438, 39.961
1204716.40561, 3,  -1.310, -9.646,  0.935, 4,   0.303, -0.887,  0.206
1204716.44611, 3,  -1.895, -9.272,  1.199, 4,   0.274, -0.873,  0.174
1204716.48661, 3,  -1.114,-10.663,  1.596, 4,   0.307, -0.568,  0.045, 5, -26.460, 51.921, 38.626
1204716.52710, 3,  -0.743, -9.820,  1.522, 4,   0.237, -0.285, -0.012, 5, -28.328, 51.668, 40.540
1204716.56763, 3,  -0.329, -9.440,  1.522, 4,   0.090, -0.093,  0.025, 5, -28.378, 52.461, 39.613
1204716.60816, 3,  -0.338,-10.359,  1.491, 4,  -0.011,  0.139, -0.102
1204716.64866, 3,  -0.755, -9.751,  1.596, 4,   0.117,  0.026, -0.118
1204716.68915, 3,  -0.073, -9.682,  1.388, 4,   0.086,  0.201,  0.071, 5, -28.539, 51.009, 39.900
1204716.72965, 3,   0.677, -8.937,  1.587, 4,   0.085,  0.494,  0.259, 5, -28.719, 51.022, 39.624
1204716.77015, 3,   0.076, -9.174,  1.508, 4,   0.231,  0.304,  0.361, 5, -27.406, 51.497, 39.046
1204716.81064, 3,  -0.468, -9.619,  1.622, 4,   0.408, -0.000,  0.491
1204716.85117, 3,   0.253,-10.431,  1.486, 4,   0.353,  0.047,  0.646
1204716.89167, 3,   0.442,-10.632,  0.741, 4,   0.081,  0.344,  0.582, 5, -25.742, 51.347, 36.568
1204716.93216, 3,   0.658, -9.859,  1.567, 4,  -0.062,  0.362,  0.378, 5, -24.095, 52.428, 35.645
1204716.97266, 3,   1.376,-11.046,  1.505, 4,  -0.035,  0.250,  0.223, 5, -22.525, 52.788, 36.183
1204717.01319, 3,   0.758,-12.081,  1.515, 4,  -0.152,  0.219,  0.206
1204717.05369, 3,  -0.080,-12.416,  0.562, 4,  -0.436,  0.199, -0.133, 5, -22.795, 52.783, 35.539
1204717.09418, 3,  -0.259,-11.137, -1.205, 4,  -0.681, -0.163, -0.541
1204717.13468, 3,  -0.738, -9.325, -2.065, 4,  -1.180, -0.181, -0.724, 5, -22.762, 52.184, 36.469
1204717.17521, 3,  -0.202, -8.832, -1.047, 4,  -2.066,  0.049, -0.964, 5, -23.689, 52.847, 43.396
1204717.21570, 3,  -0.104,-10.709, -1.026, 4,  -2.449,  0.370, -1.492
1204717.25620, 3,   0.224,-11.070, -2.632, 4,  -1.953,  0.366, -1.920, 5, -26.700, 53.197, 47.475
1204717.29670, 3,   1.318, -9.808, -0.528, 4,  -0.989, -0.128, -1.908
1204717.33722, 3,   2.999, -9.100, -1.576, 4,  -0.316, -1.040, -1.904, 5, -31.860, 50.639, 50.333
1204717.37772, 3,   1.263, -7.388, -1.720, 4,  -0.080, -0.557, -1.995, 5, -35.121, 46.533, 52.383
1204717.41822, 3,   2.029, -6.311, -1.193, 4,   0.261, -0.384, -1.362
1204717.45875, 3,   1.347, -5.592, -1.205, 4,   0.782, -0.790, -1.007, 5, -38.774, 44.722, 54.120
1204717.49924, 3,   1.390, -6.066, -2.077, 4,   0.863, -1.240, -0.416
1204717.53974, 3,   2.415, -7.541, -2.735, 4,   0.698, -1.378,  0.053, 5, -40.800, 41.251, 54.153
1204717.58024, 3,   4.472,-10.486, -5.017, 4,   0.927, -0.993,  0.298, 5, -40.590, 42.093, 56.117
1204717.62073, 3,   9.068,-13.735, -5.179, 4,   0.838, -1.021,  0.476
1204717.66123, 3,   8.049,-10.278, -2.895, 4,   0.207, -1.699, -0.080, 5, -39.198, 43.274, 55.737
1204717.70176, 3,  -0.106, -7.589, -4.169, 4,  -0.058, -1.009, -1.041
1204717.74225, 3,  -3.573,-17.508, -1.363, 4,   0.466, -0.583,  0.161, 5, -40.611, 41.963, 58.875
1204717.78278, 3,   3.365,-10.527,  2.173, 4,   0.837, -1.599,  1.855, 5, -39.018, 43.410, 59.985
1204717.82328, 3,  -1.150, -3.227,  0.191, 4,  -0.396, -0.370,  0.591
1204717.86377, 3,  -3.295, -6.473,  2.688, 4,   0.326,  0.654, -0.307, 5, -36.198, 45.631, 60.797
1204717.90427, 3,   1.407,-12.222,  1.491, 4,   0.906,  1.081,  0.635, 5, -33.101, 37.386,  1.512
1204717.94477, 3,   1.850,-12.739,  0.952, 4,   1.098,  0.264,  1.234
1204717.98527, 3,  -2.266, -8.470,  1.517, 4,   0.872, -0.370,  1.296, 5, -30.563, 40.010, -0.238
1204718.02579, 3,  -1.404, -9.344,  1.175, 4,   0.753,  1.012,  0.213
1204718.06629, 3,   2.144, -9.569,  0.780, 4,   0.972,  1.638,  0.231, 5, -28.474, 39.467, -4.875
1204718.10679, 3,   1.970, -8.877,  0.330, 4,   0.775,  0.980,  0.681, 5, -27.031, 40.924, -9.328
1204718.14731, 3,  -0.161, -9.662,  0.394, 4,   0.666,  0.574,  0.408
1204718.18781, 3,  -0.006,-10.177,  1.534, 4,   0.671,  0.371,  0.507, 5, -24.429, 40.942,-11.519
1204718.22831, 3,   1.613,-10.292,  0.756, 4,   0.518,  0.615,  0.832
1204718.26880, 3,   2.451,-10.237,  0.875, 4,   0.357,  0.846,  0.808, 5, -22.624, 41.423,-13.460
1204718.30933, 3,   1.989, -9.258,  0.954, 4,   0.121,  0.882,  0.457, 5, -21.402, 42.636,-15.225
1204718.34983, 3,   1.203,-10.546,  0.796, 4,  -0.079,  0.730,  0.145
1204718.39032, 3,   2.142,-11.970,  1.225, 4,  -0.118,  0.277,  0.043, 5, -19.180, 42.834,-16.055
1204718.43082, 3,   2.767,-12.562, -0.460, 4,  -0.500,  0.481, -0.013
1204718.47132, 3,   0.155,-13.055, -1.519, 4,  -1.443,  0.495, -0.818, 5, -20.448, 44.284,-14.162
1204718.51185, 3,  -1.492,-13.187,  0.172, 4,  -2.087,  0.108, -1.806, 5, -23.080, 42.014,-12.131
1204718.55234, 3,  -1.521,-11.477, -1.770, 4,  -1.658,  0.311, -2.037, 5, -28.516, 40.681, -6.595
1204718.59284, 3,   1.311,-11.106, -1.483, 4,  -1.048, -0.029, -1.771
1204718.63337, 3,   0.806, -9.167, -0.075, 4,  -0.845, -0.906, -1.898
1204718.67386, 3,  -1.890, -6.876, -0.695, 4,  -0.650, -1.083, -1.852, 5, -32.256, 36.980, -3.004
1204718.71436, 3,  -0.798, -5.224, -0.470, 4,  -0.681, -1.504, -1.072, 5, -36.157, 35.254,  0.508
1204718.75486, 3,   0.648, -6.485, -0.652, 4,  -0.290, -1.414, -0.773, 5, -36.562, 31.720,  5.222
1204718.79538, 3,   0.775, -8.413, -2.038, 4,   0.288, -1.049, -0.640
1204718.83588, 3,   1.464, -8.530, -3.185, 4,   0.761, -0.514, -0.248
1204718.87638, 3,   3.456, -9.157, -3.786, 4,   0.942, -0.545,  0.235, 5, -36.842, 31.813,  3.256
1204718.91691, 3,   6.569,-11.731, -6.010, 4,   0.802, -1.075,  0.607, 5, -35.306, 33.290,  3.889
1204718.95740, 3,   7.136,-10.711, -2.996, 4,   0.342, -1.517,  0.544, 5, -34.241, 33.171,  6.935
1204718.99790, 3,   1.280, -5.863, -1.830, 4,  -0.078, -1.040, -0.636
1204719.03840, 3,  -4.171, -8.750, -5.333, 4,   0.408, -0.309, -0.802
1204719.07889, 3,   0.112,-15.696, -1.102, 4,   0.855, -0.612,  0.523, 5, -36.664, 32.451,  8.629
1204719.11939, 3,   6.253,-14.257,  2.580, 4,   0.315, -1.494,  1.596, 5, -33.298, 34.830,  8.539
1204719.15992, 3,  -1.270, -6.775,  0.121, 4,  -0.295,  0.594,  0.373, 5, -32.977, 36.313,  7.474
1204719.20041, 3,  -2.529, -6.351,  2.183, 4,   0.908,  0.036, -0.128
1204719.24094, 3,   0.715,-10.977,  2.420, 4,   0.705,  0.114,  0.435
1204719.28144, 3,   1.883,-10.431,  0.866, 4,   0.835, -0.065,  0.897, 5, -32.513, 38.284,  5.885
1204719.32193, 3,  -0.458, -9.545,  0.636, 4,   1.344, -0.307,  0.720, 5, -30.780, 40.009,  3.862
1204719.36243, 3,   0.852,-10.074,  0.464, 4,   1.005,  0.487,  0.193, 5, -28.497, 40.797,  0.841
1204719.40293, 3,   3.152, -9.785,  0.643, 4,   0.591,  0.526,  0.255
1204719.44346, 3,   1.757, -9.090,  0.849, 4,   0.204,  0.307,  0.235
1204719.48395, 3,   0.179, -9.358,  1.168, 4,   0.216, -0.026,  0.163, 5, -29.245, 41.154, -0.714
1204719.52448, 3,   0.828,-10.749,  0.385, 4,   0.404, -0.201,  0.339, 5, -28.824, 39.574, -2.127
1204719.56498, 3,   1.211,-10.266,  0.382, 4,   0.469, -0.231,  0.449, 5, -27.612, 41.808, -2.422
1204719.60547, 3,   1.261, -8.894,  1.364, 4,   0.312, -0.042,  0.384
1204719.64597, 3,   1.919,-10.053,  0.500, 4,  -0.049,  0.158,  0.244
1204719.68647, 3,   0.430, -9.876,  1.680, 4,  -0.120,  0.080,  0.139, 5, -25.705, 42.906, -3.067
1204719.72699, 3,  -0.487, -9.313,  2.456, 4,  -0.155, -0.145,  0.039, 5, -26.485, 42.798, -3.177
1204719.76749, 3,   0.524,-11.554,  0.468, 4,  -0.176,  0.168,  0.005, 5, -26.193, 41.801, -3.261
1204719.80799, 3,   0.885,-10.862,  0.770, 4,  -0.094,  0.162, -0.093
1204719.84849, 3,   0.722, -9.938, -1.356, 4,  -0.508, -0.182, -0.253
1204719.88898, 3,   1.158,-10.249, -3.266, 4,  -0.887, -0.092, -0.435, 5, -27.049, 43.106, -1.358
1204719.92948, 3,   0.859,-10.357, -0.686, 4,  -1.750, -0.499, -0.673, 5, -28.683, 40.193,  2.231
1204719.96998, 3,  -0.765,-10.855, -0.970, 4,  -2.473, -0.495, -0.904, 5, -29.883, 38.048,  8.060
1204720.01050, 3,   0.887,-10.582, -1.885, 4,  -2.213, -0.458, -0.790
1204720.05100, 3,   2.341, -9.559, -2.644, 4,  -1.508, -0.987, -0.761
1204720.09153, 3,   1.103, -8.621, -2.050, 4,  -0.508, -1.021, -0.750, 5, -31.041, 34.181, 14.551
1204720.13202, 3,   0.133, -7.146, -0.942, 4,   0.193, -0.884, -0.529, 5, -31.079, 33.852, 16.872
1204720.17252, 3,   0.076, -7.216, -1.682, 4,   0.522, -0.781, -0.387, 5, -32.072, 34.441, 17.001
1204720.21302, 3,   0.456, -8.623, -2.543, 4,   0.653, -0.859, -0.073
1204720.25351, 3,  -0.434,-10.225, -3.123, 4,   0.647, -1.249,  0.329, 5, -28.569, 35.069, 17.007
1204720.29404, 3,  -0.800,-10.417, -3.341, 4,   0.582, -1.185,  0.330
1204720.33454, 3,   1.546, -9.940, -3.288, 4,   0.573, -0.669,  0.288, 5, -27.121, 35.057, 19.336
1204720.37504, 3,   2.853, -9.763, -4.104, 4,   0.355, -0.189,  0.243, 5, -26.768, 36.058, 17.633
1204720.41553, 3,   2.202, -8.856, -3.618, 4,   0.173, -0.260,  0.117
1204720.45603, 3,   1.558, -8.662, -2.292, 4,   0.161, -0.548, -0.081, 5, -25.677, 35.884, 17.360
1204720.49656, 3,   0.988,-10.165, -2.407, 4,   0.273, -0.455, -0.326
1204720.53705, 3,   0.492,-11.135, -3.178, 4,   0.488, -0.422, -0.307, 5, -26.289, 36.942, 17.639
1204720.57758, 3,  -0.398,-10.651, -3.745, 4,   0.527, -0.573, -0.077, 5, -25.151, 36.913, 16.040
1204720.61808, 3,   0.382, -8.638, -2.381, 4,   0.134, -0.850,  0.058
1204720.65857, 3,   0.342, -7.903, -1.397, 4,  -0.347, -0.747, -0.072, 5, -23.309, 36.740, 17.569
